1
Input Files/7.txt
0 5000
pilgrims 1 0 
pillar 1 0 
pillow 1 0 
pills 1 0 
pinched 1 0 
pinches 1 0 
pined 1 0 
pint 1 0 
pious 1 0 
pipe 1 0 
pitch 1 0 
pitiful 1 0 
pitiless 1 0 
pits 1 0 
pity 1 0 
place 1 0 
placed 1 0 
plague 1 0 
plagued 1 0 
plaguing 1 0 
plaid 1 0 
plain 1 0 
plainer 1 0 
plainly 1 0 
plan 1 0 
planjust 1 0 
planted 1 0 
plash 1 0 
plate 1 0 
plateful 1 0 
platefuls 1 0 
play 1 0 
played 1 0 
playfulness 1 0 
playing 1 0 
playmate 1 0 
playmates 1 0 
plea 1 0 
plead 1 0 
pleasant 1 0 
please 1 0 
pleased 1 0 
pleaseget 1 0 
pleases 1 0 
pleasure 1 0 
pledged 1 0 
plentifully 1 0 
plenty 1 0 
pliable 1 0 
plot 1 0 
plottered 1 0 
ploughboy 1 0 
pluck 1 0 
plucked 1 0 
pocket 1 0 
pocketful 1 0 
pockets 1 0 
pocketthat 1 0 
poignant 1 0 
point 1 0 
pointas 1 0 
pointed 1 0 
pointing 1 0 
poisonous 1 0 
polished 1 0 
politeness 1 0 
pondered 1 0 
pony 1 0 
poor 1 0 
porch 1 0 
porridge 1 0 
portended 1 0 
porters 1 0 
portion 1 0 
portions 1 0 
portrait 1 0 
possessed 1 0 
possesses 1 0 
possession 1 0 
possible 1 0 
possibly 1 0 
post 1 0 
potatoes 1 0 
pounds 1 0 
poured 1 0 
pouring 1 0 
powders 1 0 
power 1 0 
powerful 1 0 
powerfully 1 0 
practicable 1 0 
practise 1 0 
praise 1 0 
praised 1 0 
praising 1 0 
prattled 1 0 
pray 1 0 
prayed 1 0 
prayer 1 0 
prayers 1 0 
preachedgood 1 0 
preaching 1 0 
precious 1 0 
predecessors 1 0 
predicament 1 0 
preference 1 0 
preferred 1 0 
preparations 1 0 
prepared 1 0 
preparing 1 0 
preposterously 1 0 
presence 1 0 
present 1 0 
presentiment 1 0 
presently 1 0 
presents 1 0 
preserve 1 0 
pressed 1 0 
presume 1 0 
presumed 1 0 
pretence 1 0 
pretended 1 0 
prettier 1 0 
pretty 1 0 
prevail 1 0 
prevailing 1 0 
prevent 1 0 
prevented 1 0 
previously 1 0 
prey 1 0 
price 1 0 
pricked 1 0 
pride 1 0 
prime 1 0 
prince 1 0 
principal 1 0 
principles 1 0 
printed 1 0 
prior 1 0 
prisoner 1 0 
private 1 0 
privilege 1 0 
privileges 1 0 
probable 1 0 
probably 1 0 
proceed 1 0 
proceeded 1 0 
produced 1 0 
profiting 1 0 
profound 1 0 
prognosticate 1 0 
prohibition 1 0 
projecting 1 0 
prolonged 1 0 
promise 1 0 
promised 1 0 
promises 1 0 
prompt 1 0 
promptly 1 0 
prone 1 0 
pronounced 1 0 
pronouncing 1 0 
proof 1 0 
properly 1 0 
property 1 0 
prophecy 1 0 
proposed 1 0 
protestations 1 0 
protract 1 0 
protracted 1 0 
proud 1 0 
prove 1 0 
proved 1 0 
provided 1 0 
providence 1 0 
provincialisms 1 0 
provoke 1 0 
provoked 1 0 
provoking 1 0 
prowled 1 0 
prudently 1 0 
psalmody 1 0 
puffed 1 0 
pull 1 0 
pulled 1 0 
pulling 1 0 
pulpit 1 0 
pulse 1 0 
punish 1 0 
punishment 1 0 
pure 1 0 
purgatory 1 0 
purification 1 0 
purity 1 0 
purple 1 0 
purpose 1 0 
purposes 1 0 
pursue 1 0 
pursued 1 0 
pursuit 1 0 
push 1 0 
pushed 1 0 
pusss 1 0 
put 1 0 
putting 1 0 
puzzled 1 0 
pyramid 1 0 
qualm 1 0 
quantities 1 0 
quantity 1 0 
quarrel 1 0 
quarrelling 1 0 
quarries 1 0 
quarter 1 0 
quarters 1 0 
queen 1 0 
queer 1 0 
querulous 1 0 
quest 1 0 
question 1 0 
questioning 1 0 
quick 1 0 
quickly 1 0 
quiet 1 0 
quietest 1 0 
quietly 1 0 
quit 1 0 
quite 1 0 
quitted 1 0 
quitting 1 0 
quiver 1 0 
quivering 1 0 
quoting 1 0 
rabid 1 0 
race 1 0 
rage 1 0 
rages 1 0 
ragged 1 0 
raight 1 0 
rails 1 0 
rain 1 0 
rainbow 1 0 
rained 1 0 
raining 1 0 
rains 1 0 
raise 1 0 
raised 1 0 
raises 1 0 
rake 1 0 
raked 1 0 
ramble 1 0 
rambled 1 0 
ran 1 0 
range 1 0 
ranged 1 0 
ranges 1 0 
ransacked 1 0 
rapid 1 0 
rapidly 1 0 
rappings 1 0 
rapt 1 0 
rapturously 1 0 
rare 1 0 
rarely 1 0 
rascal 1 0 
rascals 1 0 
rate 1 0 
rather 1 0 
ratherand 1 0 
rationally 1 0 
rattled 1 0 
rattling 1 0 
raving 1 0 
ray 1 0 
re 1 0 
reach 1 0 
reached 1 0 
reaching 1 0 
read 1 0 
readily 1 0 
reading 1 0 
ready 1 0 
real 1 0 
really 1 0 
rear 1 0 
reared 1 0 
reason 1 0 
reasonable 1 0 
rebellion 1 0 
recalled 1 0 
recalling 1 0 
receive 1 0 
received 1 0 
receiving 1 0 
recent 1 0 
reception 1 0 
reciprocation 1 0 
reckless 1 0 
reckon 1 0 
reckoned 1 0 
recognise 1 0 
recognised 1 0 
recoiled 1 0 
recollect 1 0 
recollected 1 0 
recollection 1 0 
recommenced 1 0 
recommend 1 0 
recompense 1 0 
reconciled 1 0 
recover 1 0 
recovered 1 0 
recovering 1 0 
red 1 0 
reddening 1 0 
redemption 1 0 
redoubled 1 0 
referring 1 0 
refinement 1 0 
reflect 1 0 
reflected 1 0 
reflection 1 0 
reflective 1 0 
reform 1 0 
reformed 1 0 
refreshment 1 0 
refuse 1 0 
refused 1 0 
refuses 1 0 
refusing 1 0 
refute 1 0 
regard 1 0 
regarded 1 0 
regarding 1 0 
regardless 1 0 
regions 1 0 
regret 1 0 
regular 1 0 
regularly 1 0 
rejecting 1 0 
rekindle 1 0 
related 1 0 
relation 1 0 
relations 1 0 
relaxed 1 0 
release 1 0 
releasing 1 0 
relentless 1 0 
relief 1 0 
religious 1 0 
relished 1 0 
reluctant 1 0 
reluctantly 1 0 
remain 1 0 
remainder 1 0 
remained 1 0 
remains 1 0 
remark 1 0 
remarkable 1 0 
remarked 1 0 
remarking 1 0 
remarks 1 0 
remedy 1 0 
remember 1 0 
remembered 1 0 
remembermr 1 0 
remembrance 1 0 
reminded 1 0 
reminding 1 0 
removal 1 0 
remove 1 0 
removed 1 0 
removing 1 0 
renew 1 0 
rent 1 0 
repaid 1 0 
repair 1 0 
repeat 1 0 
repeated 1 0 
repeatedlyare 1 0 
repent 1 0 
repetition 1 0 
replied 1 0 
reply 1 0 
reported 1 0 
repose 1 0 
represent 1 0 
represented 1 0 
repress 1 0 
repressing 1 0 
reprimanded 1 0 
reprobate 1 0 
reproofs 1 0 
reprove 1 0 
repulsed 1 0 
repulsive 1 0 
repulsiveness 1 0 
reputation 1 0 
requested 1 0 
rescue 1 0 
resemblance 1 0 
resemble 1 0 
resembled 1 0 
resembles 1 0 
resembling 1 0 
resent 1 0 
reserve 1 0 
reserved 1 0 
resided 1 0 
residence 1 0 
resolution 1 0 
resolved 1 0 
resort 1 0 
resounded 1 0 
resources 1 0 
respect 1 0 
respectable 1 0 
respected 1 0 
respite 1 0 
responded 1 0 
response 1 0 
rest 1 0 
restore 1 0 
restored 1 0 
restrain 1 0 
restraint 1 0 
result 1 0 
resume 1 0 
resumed 1 0 
resuming 1 0 
retained 1 0 
retains 1 0 
retaliate 1 0 
retired 1 0 
retorted 1 0 
retract 1 0 
retreat 1 0 
return 1 0 
returned 1 0 
returning 1 0 
reveal 1 0 
revealed 1 0 
revenge 1 0 
reverend 1 0 
revived 1 0 
revolted 1 0 
rewarded 1 0 
ribs 1 0 
rich 1 0 
richer 1 0 
richly 1 0 
rid 1 0 
ride 1 0 
ridicule 1 0 
ridiculous 1 0 
riding 1 0 
right 1 0 
righteous 1 0 
rights 1 0 
rigidly 1 0 
rigs 1 0 
ring 1 0 
ringlets 1 0 
rise 1 0 
risen 1 0 
rises 1 0 
rising 1 0 
risk 1 0 
rival 1 0 
road 1 0 
roads 1 0 
roar 1 0 
roared 1 0 
robbers 1 0 
robert 1 0 
rocking 1 0 
rocks 1 0 
rode 1 0 
roll 1 0 
rolling 1 0 
roof 1 0 
room 1 0 
rooms 1 0 
roomsend 1 0 
rooted 1 0 
rose 1 0 
rough 1 0 
roughness 1 0 
round 1 0 
rounds 1 0 
rouse 1 0 
roused 1 0 
rousing 1 0 
row 1 0 
rubbed 1 0 
rubbidge 1 0 
ruddy 1 0 
rude 1 0 
rue 1 0 
ruffian 1 0 
ruffling 1 0 
rug 1 0 
ruin 1 0 
ruling 1 0 
rumbling 1 0 
rummaged 1 0 
run 1 0 
runaway 1 0 
running 1 0 
runs 1 0 
rush 1 0 
rushed 1 0 
rushing 1 0 
rustic 1 0 
s 1 0 
sabbath 1 0 
sad 1 0 
sadder 1 0 
saddles 1 0 
sadly 1 0 
safe 1 0 
safer 1 0 
said 1 0 
saidhindley 1 0 
sail 1 0 
sailors 1 0 
saint 1 0 
saints 1 0 
sake 1 0 
sallow 1 0 
salutation 1 0 
saluted 1 0 
salvation 1 0 
same 1 0 
sanctum 1 0 
sand 1 0 
sane 1 0 
sank 1 0 
sat 1 0 
satan 1 0 
satellites 1 0 
satisfaction 1 0 
satisfy 1 0 
sauce 1 0 
saucer 1 0 
saucier 1 0 
sauciness 1 0 
saucy 1 0 
saunter 1 0 
sauntered 1 0 
savage 1 0 
savages 1 0 
save 1 0 
saving 1 0 
saw 1 0 
sawah 1 0 
say 1 0 
saying 1 0 
says 1 0 
sayyou 1 0 
scarcely 1 0 
scares 1 0 
scene 1 0 
scent 1 0 
scents 1 0 
scissorssomething 1 0 
scolded 1 0 
scolding 1 0 
sconces 1 0 
score 1 0 
scorn 1 0 
scorned 1 0 
scornful 1 0 
scoundrel 1 0 
scoured 1 0 
scouring 1 0 
scowling 1 0 
scowls 1 0 
scratched 1 0 
scratching 1 0 
scream 1 0 
screamed 1 0 
screaming 1 0 
screwed 1 0 
scripture 1 0 
scrubbed 1 0 
search 1 0 
searched 1 0 
searching 1 0 
season 1 0 
seasoned 1 0 
seasons 1 0 
seat 1 0 
seated 1 0 
seats 1 0 
second 1 0 
secret 1 0 
secrets 1 0 
sections 1 0 
secure 1 0 
secured 1 0 
security 1 0 
see 1 0 
seed 1 0 
seeght 1 0 
seeing 1 0 
seek 1 0 
seeking 1 0 
seem 1 0 
seemed 1 0 
seeming 1 0 
seems 1 0 
seen 1 0 
seize 1 0 
seized 1 0 
seizing 1 0 
seldom 1 0 
select 1 0 
self 1 0 
selfish 1 0 
selfishness 1 0 
send 1 0 
sending 1 0 
sensations 1 0 
sense 1 0 
sensible 1 0 
sent 1 0 
sentence 1 0 
sentences 1 0 
sententiously 1 0 
sentiment 1 0 
sentiments 1 0 
sentinel 1 0 
separate 1 0 
separated 1 0 
separating 1 0 
separation 1 0 
september 1 0 
sequel 1 0 
series 1 0 
serious 1 0 
seriously 1 0 
sermon 1 0 
sermonising 1 0 
sermons 1 0 
servant 1 0 
servants 1 0 
serve 1 0 
served 1 0 
serves 1 0 
service 1 0 
ses 1 0 
set 1 0 
setting 1 0 
settle 1 0 
settled 1 0 
settles 1 0 
seven 1 0 
seventy 1 0 
several 1 0 
severe 1 0 
sewing 1 0 
shadow 1 0 
shadows 1 0 
shaft 1 0 
shake 1 0 
shaking 1 0 
shall 1 0 
shame 1 0 
shameful 1 0 
shamefully 1 0 
shant 1 0 
shape 1 0 
shaped 1 0 
share 1 0 
sharp 1 0 
sharply 1 0 
sharpness 1 0 
shattering 1 0 
shawl 1 0 
shawlless 1 0 
she 1 0 
shed 1 0 
shedding 1 0 
sheep 1 0 
sheet 1 0 
shell 1 0 
shelter 1 0 
shes 1 0 
sheshe 1 0 
shielders 1 0 
shift 1 0 
shilling 1 0 
shillings 1 0 
shimmering 1 0 
shining 1 0 
shirt 1 0 
shivering 1 0 
shiveringly 1 0 
shock 1 0 
shocked 1 0 
shoes 1 0 
shone 1 0 
shoo 1 0 
shook 1 0 
shoos 1 0 
shoot 1 0 
short 1 0 
shot 1 0 
should 1 0 
shoulder 1 0 
shoulders 1 0 
shouldnt 1 0 
shouted 1 0 
shoutingkeep 1 0 
shoved 1 0 
shovel 1 0 
show 1 0 
showed 1 0 
shower 1 0 
showing 1 0 
shows 1 0 
shrank 1 0 
shrieked 1 0 
shrieking 1 0 
shrunk 1 0 
shudder 1 0 
shuddering 1 0 
shuffling 1 0 
shut 1 0 
shutters 1 0 
shutting 1 0 
sich 1 0 
sick 1 0 
sickness 1 0 
side 1 0 
sides 1 0 
sigh 1 0 
sighed 1 0 
sight 1 0 
sightdo 1 0 
sign 1 0 
signing 1 0 
signs 1 0 
silence 1 0 
silent 1 0 
silently 1 0 
silk 1 0 
silly 1 0 
silver 1 0 
silvery 1 0 
simple 1 0 
simpleton 1 0 
simply 1 0 
sin 1 0 
since 1 0 
sincerely 1 0 
sing 1 0 
singers 1 0 
singing 1 0 
single 1 0 
singular 1 0 
sinister 1 0 
sink 1 0 
sinking 1 0 
sinner 1 0 
sinners 1 0 
sins 1 0 
sir 1 0 
siri 1 0 
sirwho 1 0 
sister 1 0 
sisters 1 0 
sit 1 0 
sits 1 0 
sitting 1 0 
situation 1 0 
six 1 0 
sixteen 1 0 
sixty 1 0 
sizars 1 0 
sizes 1 0 
skies 1 0 
skin 1 0 
skulk 1 0 
skulker 1 0 
skulkers 1 0 
skull 1 0 
skylight 1 0 
slam 1 0 
slander 1 0 
slanders 1 0 
slap 1 0 
slapped 1 0 
slapping 1 0 
slattenly 1 0 
slaver 1 0 
slaves 1 0 
sleep 1 0 
sleeping 1 0 
sleepy 1 0 
slender 1 0 
slept 1 0 
slight 1 0 
slightly 1 0 
slights 1 0 
slip 1 0 
slipped 1 0 
slippers 1 0 
slop 1 0 
slouching 1 0 
slow 1 0 
small 1 0 
smart 1 0 
smartly 1 0 
smashing 1 0 
smelt 1 0 
smile 1 0 
smiles 1 0 
smoking 1 0 
smooth 1 0 
smoothing 1 0 
smote 1 0 
smothered 1 0 
snapping 1 0 
snatch 1 0 
snatched 1 0 
snatching 1 0 
sneaking 1 0 
snoozled 1 0 
snorting 1 0 
snow 1 0 
so 1 0 
soa 1 0 
soaked 1 0 
soap 1 0 
soart 1 0 
sob 1 0 
sobbed 1 0 
sobbing 1 0 
sober 1 0 
sobered 1 0 
social 1 0 
society 1 0 
sodo 1 0 
sofa 1 0 
soft 1 0 
softened 1 0 
softer 1 0 
soldered 1 0 
soldier 1 0 
solemn 1 0 
solemnly 1 0 
soliloquised 1 0 
solitary 1 0 
solitude 1 0 
some 1 0 
somebody 1 0 
something 1 0 
sometimes 1 0 
somewhat 1 0 
somewhere 1 0 
son 1 0 
song 1 0 
songs 1 0 
soon 1 0 
soot 1 0 
sorrow 1 0 
sorrows 1 0 
sorry 1 0 
sort 1 0 
sotto 1 0 
sough 1 0 
soul 1 0 
soullo 1 0 
souls 1 0 
sound 1 0 
sounded 1 0 
sounds 1 0 
source 1 0 
south 1 0 
space 1 0 
spade 1 0 
spanish 1 0 
spare 1 0 
spared 1 0 
sparer 1 0 
spark 1 0 
sparkled 1 0 
sparks 1 0 
sparrows 1 0 
spat 1 0 
speak 1 0 
speaker 1 0 
speakers 1 0 
speaking 1 0 
special 1 0 
speckless 1 0 
spectacles 1 0 
spectre 1 0 
spectres 1 0 
speech 1 0 
speeches 1 0 
speedily 1 0 
spell 1 0 
spelling 1 0 
spend 1 0 
spent 1 0 
spices 1 0 
spider 1 0 
spies 1 0 
spirit 1 0 
spirits 1 0 
spite 1 0 
spitefully 1 0 
spitted 1 0 
spitting 1 0 
splendid 1 0 
split 1 0 
spoiled 1 0 
spoilt 1 0 
spoke 1 0 
spoken 1 0 
spot 1 0 
sprang 1 0 
spring 1 0 
spy 1 0 
squalling 1 0 
squares 1 0 
squeeze 1 0 
squeezed 1 0 
stab 1 0 
stable 1 0 
stables 1 0 
stack 1 0 
stage 1 0 
staggered 1 0 
stagnates 1 0 
stairs 1 0 
stall 1 0 
stammered 1 0 
stamped 1 0 
stand 1 0 
standing 1 0 
staple 1 0 
stare 1 0 
stared 1 0 
staring 1 0 
stars 1 0 
start 1 0 
started 1 0 
startled 1 0 
startling 1 0 
starve 1 0 
starving 1 0 
state 1 0 
stated 1 0 
station 1 0 
statue 1 0 
staves 1 0 
stay 1 0 
stayed 1 0 
staying 1 0 
steady 1 0 
steal 1 0 
stealing 1 0 
steeped 1 0 
steer 1 0 
step 1 0 
stepped 1 0 
stepping 1 0 
steps 1 0 
stern 1 0 
sternly 1 0 
stick 1 0 
stickin 1 0 
still 1 0 
stinging 1 0 
stipend 1 0 
stir 1 0 
stirred 1 0 
stirring 1 0 
stirs 1 0 
stock 1 0 
stole 1 0 
stomach 1 0 
stone 1 0 
stones 1 0 
stood 1 0 
stool 1 0 
stop 1 0 
stopped 1 0 
stopping 1 0 
stoppingcatherine 1 0 
storm 1 0 
stormy 1 0 
story 1 0 
storyi 1 0 
stowing 1 0 
straining 1 0 
strange 1 0 
strangely 1 0 
stranger 1 0 
strangle 1 0 
strangled 1 0 
stray 1 0 
streaming 1 0 
streets 1 0 
strength 1 0 
stretch 1 0 
stretched 1 0 
stretching 1 0 
strict 1 0 
strike 1 0 
striking 1 0 
string 1 0 
striving 1 0 
stroke 1 0 
stroking 1 0 
strong 1 0 
stronghold 1 0 
strongly 1 0 
strove 1 0 
struck 1 0 
struggle 1 0 
struggled 1 0 
struggling 1 0 
stubbornly 1 0 
studied 1 0 
studies 1 0 
study 1 0 
stuffing 1 0 
stupid 1 0 
style 1 0 
subdue 1 0 
subdued 1 0 
subject 1 0 
subsequent 1 0 
succeed 1 0 
success 1 0 
succession 1 0 
such 1 0 
sucking 1 0 
sud 1 0 
sudden 1 0 
suddenly 1 0 
suffer 1 0 
suffered 1 0 
suffers 1 0 
sufficed 1 0 
sufficient 1 0 
sugar 1 0 
suggested 1 0 
suitable 1 0 
suited 1 0 
sulkily 1 0 
sulkingtell 1 0 
sulky 1 0 
sullen 1 0 
sullenness 1 0 
summer 1 0 
summerthe 1 0 
summon 1 0 
summoned 1 0 
summut 1 0 
sun 1 0 
sunbeams 1 0 
sunday 1 0 
sundays 1 0 
sundry 1 0 
sung 1 0 
sunk 1 0 
sunshine 1 0 
sup 1 0 
superfluous 1 0 
superior 1 0 
superiority 1 0 
superstition 1 0 
superstitious 1 0 
supped 1 0 
supper 1 0 
supplication 1 0 
supplied 1 0 
supply 1 0 
support 1 0 
suppose 1 0 
supposed 1 0 
supposing 1 0 
suppressing 1 0 
sure 1 0 
surely 1 0 
surface 1 0 
surgeons 1 0 
surly 1 0 
surmised 1 0 
surname 1 0 
surprise 1 0 
surprised 1 0 
suspected 1 0 
suspecting 1 0 
suspend 1 0 
suspicion 1 0 
swallow 1 0 
swallowed 1 0 
swamp 1 0 
swamps 1 0 
swear 1 0 
swearing 1 0 
swears 1 0 
sweeping 1 0 
sweet 1 0 
sweetest 1 0 
sweetly 1 0 
sweetness 1 0 
swells 1 0 
swept 1 0 
swerved 1 0 
swing 1 0 
swore 1 0 
sworn 1 0 
swung 1 0 
syllable 1 0 
sympathise 1 0 
sympathised 1 0 
sympathising 1 0 
sympathy 1 0 
symptoms 1 0 
t 1 0 
table 1 0 
tables 1 0 
tacked 1 0 
take 1 0 
taken 1 0 
taking 1 0 
tale 1 0 
tales 1 0 
talk 1 0 
talked 1 0 
talking 1 0 
talks 1 0 
tall 1 0 
taller 1 0 
talons 1 0 
tame 1 0 
tapers 1 0 
taps 1 0 
tarts 1 0 
task 1 0 
tasted 1 0 
taught 1 0 
tea 1 0 
teach 1 0 
teaching 1 0 
tear 1 0 
tears 1 0 
teasing 1 0 
teeth 1 0 
tell 1 0 
teller 1 0 
tells 1 0 
temper 1 0 
tempered 1 0 
tempers 1 0 
temples 1 0 
temptation 1 0 
ten 1 0 
tenacious 1 0 
tenant 1 0 
tenants 1 0 
tend 1 0 
tender 1 0 
tenderly 1 0 
term 1 0 
termed 1 0 
terminating 1 0 
terms 1 0 
terrible 1 0 
terribly 1 0 
terrified 1 0 
terrify 1 0 
terror 1 0 
texts 1 0 
tfooil 1 0 
th 1 0 
than 1 0 
thank 1 0 
thanked 1 0 
that 1 0 
thati 1 0 
thats 1 0 
thaw 1 0 
the 1 0 
thee 1 0 
their 1 0 
theirs 1 0 
them 1 0 
themand 1 0 
themselves 1 0 
themto 1 0 
then 1 0 
thence 1 0 
thenceforth 1 0 
there 1 0 
thereat 1 0 
therefore 1 0 
theres 1 0 
these 1 0 
they 1 0 
theybut 1 0 
theyll 1 0 
theyve 1 0 
thick 1 0 
thief 1 0 
thin 1 0 
thing 1 0 
things 1 0 
thingsstay 1 0 
think 1 0 
thinking 1 0 
third 1 0 
thirsty 1 0 
thirty 1 0 
this 1 0 
thisas 1 0 
thorn 1 0 
thoroughly 1 0 
those 1 0 
thou 1 0 
though 1 0 
thought 1 0 
thoughtlessly 1 0 
thoughts 1 0 
thourt 1 0 
thousand 1 0 
thrash 1 0 
thrashings 1 0 
threatened 1 0 
threatening 1 0 
threats 1 0 
three 1 0 
threshold 1 0 
threw 1 0 
thrice 1 0 
thrill 1 0 
thrive 1 0 
throat 1 0 
throttled 1 0 
through 1 0 
throughout 1 0 
throw 1 0 
throwing 1 0 
thrown 1 0 
thrushcross 1 0 
thrust 1 0 
thunder 1 0 
thundered 1 0 
thur 1 0 
thus 1 0 
thwarting 1 0 
thy 1 0 
ticket 1 0 
tidied 1 0 
tidy 1 0 
tight 1 0 
tightened 1 0 
tigress 1 0 
till 1 0 
time 1 0 
times 1 0 
timidity 1 0 
tingling 1 0 
tired 1 0 
tiresomely 1 0 
title 1 0 
to 1 0 
tobacco 1 0 
together 1 0 
togetheri 1 0 
togither 1 0 
toilette 1 0 
told 1 0 
tolerably 1 0 
tolerate 1 0 
tolerated 1 0 
tone 1 0 
tongue 1 0 
tongues 1 0 
too 1 0 
took 1 0 
top 1 0 
tormentor 1 0 
torrent 1 0 
torture 1 0 
tossing 1 0 
tother 1 0 
touch 1 0 
touched 1 0 
touches 1 0 
touchiness 1 0 
touching 1 0 
touchy 1 0 
towards 1 0 
town 1 0 
towns 1 0 
traces 1 0 
trample 1 0 
tranquillity 1 0 
transformation 1 0 
transgressions 1 0 
transient 1 0 
trap 1 0 
trash 1 0 
tray 1 0 
treasure 1 0 
treat 1 0 
treated 1 0 
treatment 1 0 
tree 1 0 
trees 1 0 
trembled 1 0 
trembling 1 0 
tremendous 1 0 
trick 1 0 
trickle 1 0 
tricks 1 0 
tried 1 0 
trifle 1 0 
trifles 1 0 
trim 1 0 
trodden 1 0 
trombone 1 0 
trouble 1 0 
troubled 1 0 
troubles 1 0 
troublesome 1 0 
troublesomely 1 0 
trousers 1 0 
true 1 0 
truer 1 0 
truly 1 0 
trumpet 1 0 
trustful 1 0 
trusting 1 0 
truth 1 0 
try 1 0 
trying 1 0 
tube 1 0 
tuh 1 0 
tumbler 1 0 
tumult 1 0 
tumultuously 1 0 
tunes 1 0 
tureen 1 0 
turn 1 0 
turned 1 0 
turning 1 0 
turns 1 0 
tutored 1 0 
twelve 1 0 
twenty 1 0 
twice 1 0 
twinkle 1 0 
twinkling 1 0 
twisting 1 0 
two 1 0 
tying 1 0 
tyrannical 1 0 
ud 1 0 
ugly 1 0 
ull 1 0 
un 1 0 
unacceptable 1 0 
unachieved 1 0 
unalterably 1 0 
unannoyed 1 0 
unbeliever 1 0 
uncared 1 0 
uncertain 1 0 
unchained 1 0 
unchangeable 1 0 
unchanged 1 0 
unclosed 1 0 
uncombed 1 0 
uncomfortable 1 0 
uncomplaining 1 0 
uncontrollable 1 0 
und 1 0 
undefined 1 0 
under 1 0 
undergone 1 0 
underneath 1 0 
understand 1 0 
understood 1 0 
undertake 1 0 
undertook 1 0 
undisguised 1 0 
undone 1 0 
undressed 1 0 
uneasiness 1 0 
uneasy 1 0 
unexpected 1 0 
unfastened 1 0 
unfeeling 1 0 
unfit 1 0 
unfledged 1 0 
unfortunate 1 0 
unfriended 1 0 
ungenerous 1 0 
ungodly 1 0 
unhappy 1 0 
unharmed 1 0 
unhasp 1 0 
union 1 0 
universe 1 0 
unless 1 0 
unlucky 1 0 
unmolested 1 0 
unnatural 1 0 
unnecessary 1 0 
unprincipled 1 0 
unreasonable 1 0 
unreclaimed 1 0 
unruly 1 0 
unsaid 1 0 
unsociable 1 0 
unsolicited 1 0 
unspeakable 1 0 
untenanted 1 0 
untie 1 0 
untold 1 0 
untruth 1 0 
unusual 1 0 
unwilling 1 0 
unwittingly 1 0 
up 1 0 
upon 1 0 
upright 1 0 
uproar 1 0 
ups 1 0 
upstairs 1 0 
upward 1 0 
urged 1 0 
urging 1 0 
urn 1 0 
us 1 0 
use 1 0 
used 1 0 
useless 1 0 
ushered 1 0 
usi 1 0 
using 1 0 
usual 1 0 
usuald 1 0 
usually 1 0 
usurper 1 0 
ut 1 0 
utensils 1 0 
utmost 1 0 
utter 1 0 
uttered 1 0 
v 1 0 
vacancy 1 0 
vacant 1 0 
vagabond 1 0 
vagaries 1 0 
vain 1 0 
vainly 1 0 
valley 1 0 
value 1 0 
vanish 1 0 
vanished 1 0 
vanity 1 0 
vanquish 1 0 
vapour 1 0 
various 1 0 
varry 1 0 
vehemence 1 0 
vengeance 1 0 
ventured 1 0 
venturesome 1 0 
verses 1 0 
very 1 0 
vex 1 0 
vexed 1 0 
vi 1 0 
vials 1 0 
vicious 1 0 
victuals 1 0 
vigorous 1 0 
vii 1 0 
viii 1 0 
village 1 0 
villain 1 0 
vindictive 1 0 
viol 1 0 
violence 1 0 
violent 1 0 
visageseventy 1 0 
visible 1 0 
visions 1 0 
visit 1 0 
visitation 1 0 
visited 1 0 
visiting 1 0 
visitor 1 0 
visits 1 0 
vivacity 1 0 
vixen 1 0 
vocation 1 0 
vocations 1 0 
voce 1 0 
vociferate 1 0 
vociferated 1 0 
vociferating 1 0 
voice 1 0 
volumes 1 0 
vulgar 1 0 
w 1 0 
wager 1 0 
wages 1 0 
waif 1 0 
wail 1 0 
wailed 1 0 
wait 1 0 
waited 1 0 
waiting 1 0 
wake 1 0 
wakened 1 0 
waking 1 0 
walk 1 0 
walked 1 0 
walking 1 0 
wall 1 0 
walls 1 0 
wandered 1 0 
wandering 1 0 
wanderings 1 0 
want 1 0 
wanted 1 0 
wants 1 0 
war 1 0 
warks 1 0 
warm 1 0 
warmed 1 0 
warmth 1 0 
warn 1 0 
warned 1 0 
warning 1 0 
was 1 0 
wasbut 1 0 
wash 1 0 
washed 1 0 
washing 1 0 
wasnt 1 0 
waste 1 0 
watch 1 0 
watched 1 0 
watching 1 0 
water 1 0 
wavered 1 0 
waxed 1 0 
waxen 1 0 
way 1 0 
ways 1 0 
wayward 1 0 
we 1 0 
weak 1 0 
weakness 1 0 
wealthy 1 0 
weapon 1 0 
wearisome 1 0 
wearisomest 1 0 
weary 1 0 
wearying 1 0 
weather 1 0 
weathercocks 1 0 
weathered 1 0 
week 1 0 
weeks 1 0 
weel 1 0 
weeping 1 0 
weepingand 1 0 
weighing 1 0 
weight 1 0 
welcome 1 0 
welcomed 1 0 
welcoming 1 0 
well 1 0 
wellshe 1 0 
went 1 0 
wept 1 0 
wer 1 0 
were 1 0 
wes 1 0 
west 1 0 
wet 1 0 
weve 1 0 
what 1 0 
whatever 1 0 
whats 1 0 
wheedle 1 0 
wheeled 1 0 
whelp 1 0 
when 1 0 
whence 1 0 
whenever 1 0 
where 1 0 
whereas 1 0 
wheres 1 0 
wherever 1 0 
whet 1 0 
whether 1 0 
whey 1 0 
which 1 0 
whichever 1 0 
